Fecha,TIIE_28,Tipo_Cambio_FIX,INPC,Inflacion_Anual,TIIE_28_Diff
2023-05-01,11.535522727272728,17.7373,1.24,-85.86088939566704,0.007233838383839952
2023-06-01,11.501090909090909,17.241204545454544,-0.36,-103.80147835269271,-0.03443181818181884
2023-07-01,11.500861904761905,16.904938095238094,-0.67,-106.94300518134713,-0.0002290043290038568
2023-08-01,11.499778260869563,16.976643478260872,0.37,-96.52582159624413,-0.0010836438923416125
2023-09-01,11.50325238095238,17.307690476190476,0.6,-93.97590361445783,0.0034741200828172225
2023-10-01,11.503368181818182,18.082331818181817,0.56,-93.30143540669856,0.00011580086580131876
2023-11-01,11.505175,17.376695,1.43,-75.04363001745202,0.0018068181818176043
2023-12-01,11.504194736842106,17.18598947368421,3.39,-45.933014354066984,-0.0009802631578939014
2024-01-01,11.500872727272727,17.08731818181818,5.24,-17.08860759493671,-0.003322009569378892
2024-02-01,11.495745,17.089775,3.67,-35.04424778761063,-0.005127727272727256
2024-03-01,11.441177777777778,16.791788888888888,4.03,23.241590214067287,-0.054567222222221545
2024-04-01,11.2467,16.81044090909091,5.54,161.32075471698113,-0.1944777777777773
2024-05-01,11.239631818181818,16.793563636363636,6.19,399.1935483870968,-0.00706818181818214
2024-06-01,11.244945,18.21737,7.67,-2230.5555555555557,0.005313181818181079
2024-07-01,11.245565217391302,18.111691304347826,10.36,-1646.2686567164176,0.000620217391302802
2024-08-01,11.08025,19.151481818181818,8.03,2070.27027027027,-0.16531521739130284
2024-09-01,10.950050000000001,19.631629999999998,6.5,983.3333333333334,-0.13019999999999854
2024-10-01,10.73550909090909,19.70618181818182,7.68,1271.428571428571,-0.2145409090909105
2024-11-01,10.605735,20.34549,7.6,431.4685314685315,-0.1297740909090912
2024-12-01,10.38072,20.266055,5.95,75.51622418879056,-0.22501499999999908
2025-01-01,10.282522727272728,20.54901818181818,3.34,-36.259541984732834,-0.09819727272727263
2025-02-01,9.878884210526316,20.457136842105264,4.08,11.171662125340598,-0.4036385167464118
2025-03-01,9.73917,20.241745,4.16,3.2258064516129004,-0.13971421052631605
2025-04-01,9.27798,20.056355,3.76,-32.12996389891697,-0.4611900000000002
2025-05-01,9.049938095238096,19.43549523809524,5.34,-13.731825525040398,-0.22804190476190378
2025-06-01,8.736004761904761,19.029980952380953,4.33,-43.54628422425032,-0.31393333333333473
2025-07-01,8.255734782608696,18.690930434782608,1.14,-88.996138996139,-0.4802699792960645
2025-08-01,8.08585238095238,18.70632857142857,1.38,-82.81444582814446,-0.16988240165631652
2025-09-01,8.017838095238096,18.499009523809523,2.02,-68.92307692307692,-0.06801428571428403
2025-10-01,7.812278260869565,18.429582608695654,1.18,-84.63541666666666,-0.20555983436853076
2025-11-01,7.609752631578947,18.418484210526316,1.73,-77.23684210526316,-0.20252562929061835
2025-12-01,7.470957142857142,18.07389523809524,1.61,-72.94117647058825,-0.13879548872180436
2026-01-01,7.30197619047619,17.6449,1.39,-58.38323353293413,-0.16898095238095223
2026-02-01,7.286452631578947,17.22276842105263,2.44,-40.19607843137255,-0.015523558897243106
2026-03-01,7.241652380952381,17.769214285714288,5.05,21.39423076923077,-0.04480025062656612
